mileage,make,model,fuel,gear,offerType,price,hp,year,mileage_bins
103000,Volkswagen,Beetle,Gasoline,Manual,Used,10399.0,105.0,2014,under 150k
150000,Volkswagen,Golf,Gasoline,Manual,Used,10399.0,105.0,2014,under 150k
153854,Volkswagen,Passat Variant,Diesel,Automatic,Used,10480.0,140.0,2014,under 200k
92000,Audi,A1,Gasoline,Automatic,Used,10480.0,122.0,2014,under 100k
45670,Volkswagen,Caddy,Diesel,Manual,Used,10490.0,102.0,2014,under 50k
117000,BMW,116,Gasoline,Automatic,Used,10499.0,136.0,2014,under 150k
127800,Volkswagen,CC,Diesel,Automatic,Used,10500.0,177.0,2014,under 150k
90000,MINI,Cooper Countryman,Gasoline,Manual,Used,10500.0,122.0,2014,under 100k
114071,Opel,Zafira,Gasoline,Manual,Used,9700.0,140.0,2015,under 150k
51548,Ford,B-Max,Gasoline,Manual,Used,9700.0,101.0,2015,under 100k
79950,Ford,Focus,Gasoline,Manual,Used,9750.0,125.0,2015,under 100k
87141,Skoda,Fabia,Gasoline,Manual,Used,9780.0,110.0,2015,under 100k
33000,Opel,Adam,Gasoline,Manual,Used,9790.0,90.0,2015,under 50k
88000,SEAT,Leon,Gasoline,Manual,Used,9850.0,125.0,2015,under 100k
116000,Volkswagen,Golf,Diesel,Manual,Used,9870.0,110.0,2015,under 150k
48500,Skoda,Roomster,Gasoline,Manual,Used,9885.0,86.0,2015,under 50k
74000,Ford,Focus,Diesel,Automatic,Used,9890.0,120.0,2015,under 100k
85000,Ford,Focus,Diesel,Automatic,Used,9890.0,120.0,2015,under 100k
115000,Ford,Focus,Diesel,Automatic,Used,9890.0,120.0,2015,under 150k
67000,Ford,EcoSport,Gasoline,Manual,Used,9890.0,125.0,2015,under 100k
59950,Ford,EcoSport,Gasoline,Manual,Used,9890.0,125.0,2015,under 100k
119730,Toyota,Proace,Diesel,Manual,Used,9900.0,128.0,2015,under 150k
289000,Mercedes-Benz,E 200,Diesel,Automatic,Used,9900.0,136.0,2015,over 200k
219000,Volkswagen,Caddy,Diesel,Manual,Used,9900.0,102.0,2015,over 200k
103000,Volkswagen,Golf Sportsvan,Diesel,Automatic,Used,9900.0,110.0,2015,under 150k
203000,Volkswagen,Passat Variant,Diesel,Manual,Used,9950.0,150.0,2015,over 200k
51000,Citroen,DS3,Gasoline,Manual,Used,9950.0,110.0,2015,under 100k
105786,Peugeot,308,Diesel,Manual,Used,9950.0,150.0,2015,under 150k
50239,SEAT,Ibiza,Gasoline,Manual,Used,8885.0,75.0,2016,under 100k
55134,Renault,Twingo,Gasoline,Manual,Used,8888.0,69.0,2016,under 100k
37200,smart,forTwo,Gasoline,Automatic,Used,8900.0,71.0,2016,under 50k
80000,Ford,Fiesta,Gasoline,Manual,Used,8900.0,101.0,2016,under 100k
17902,Fiat,Tipo,Diesel,Manual,Used,8900.0,120.0,2016,under 50k
169000,Volkswagen,Golf,Diesel,Manual,Used,8950.0,110.0,2016,under 200k
62650,Hyundai,i30,Gasoline,Manual,Used,8960.0,101.0,2016,under 100k
35650,Ford,Fiesta,Gasoline,Manual,Used,8975.0,60.0,2016,under 50k
10493,Ford,Fiesta,Gasoline,Manual,Used,8975.0,60.0,2016,under 50k
22013,Volkswagen,up!,Gasoline,Manual,Used,8980.0,60.0,2016,under 50k
46396,SEAT,Ibiza,Gasoline,Manual,Used,8980.0,75.0,2016,under 50k
98306,Skoda,Fabia,Gasoline,Manual,Used,8980.0,90.0,2016,under 100k
87897,Ford,Focus,Diesel,Manual,Used,8990.0,120.0,2016,under 100k
59990,Ford,B-Max,Gasoline,Manual,Used,8990.0,101.0,2016,under 100k
90000,Citroen,Berlingo,Diesel,Manual,Used,8990.0,99.0,2016,under 100k
8939,Ford,Fiesta,Gasoline,Manual,Used,8990.0,60.0,2016,under 50k
39307,Renault,Clio,Gasoline,Manual,Used,8990.0,73.0,2016,under 50k
91876,Renault,Clio,Gasoline,Manual,Used,8990.0,118.0,2016,under 100k
81400,Opel,Astra,Diesel,Manual,Used,8990.0,95.0,2016,under 100k
147190,Volkswagen,Golf,Gasoline,Manual,Used,8990.0,110.0,2016,under 150k
53476,Volkswagen,up!,Gasoline,Manual,Used,8790.0,60.0,2017,under 100k
81600,Citroen,C4 Cactus,Diesel,Manual,Used,8790.0,99.0,2017,under 100k
139300,Opel,Astra,Diesel,Manual,Used,8799.0,110.0,2017,under 150k
230957,Ford,Mondeo,Diesel,Manual,Used,8800.0,120.0,2017,over 200k
18212,Opel,Adam,Gasoline,Manual,Used,8800.0,69.0,2017,under 50k
125100,Skoda,Fabia,Gasoline,Manual,Used,8800.0,110.0,2017,under 150k
36600,Citroen,C3,Gasoline,Manual,Used,8800.0,68.0,2017,under 50k
93355,Fiat,Doblo,Diesel,Manual,Used,8806.0,95.0,2017,under 100k
50370,Opel,Corsa,Gasoline,Manual,Used,8830.0,90.0,2017,under 100k
28756,Ford,Fiesta,Gasoline,Manual,Used,8850.0,60.0,2017,under 50k
29570,Peugeot,208,Gasoline,Manual,Used,8885.0,68.0,2017,under 50k
38108,Citroen,C1,Gasoline,Manual,Used,8885.0,69.0,2017,under 50k
12041,Peugeot,208,Gasoline,Manual,Used,8885.0,68.0,2017,under 50k
78951,Opel,Corsa,Gasoline,Manual,Used,8898.0,90.0,2017,under 100k
68583,Opel,Adam,Gasoline,Automatic,Used,8900.0,87.0,2017,under 100k
86000,Volkswagen,T4 Allstar,Gasoline,Manual,Used,8900.0,75.0,2017,under 100k
159000,Mercedes-Benz,B 180,Diesel,Automatic,Used,8900.0,109.0,2017,under 200k
141000,Nissan,Pulsar,Diesel,Manual,Used,8900.0,110.0,2017,under 150k
155000,Opel,Astra,Diesel,Automatic,Used,8900.0,136.0,2017,under 200k
26050,Volkswagen,up!,Gasoline,Manual,Used,8187.0,60.0,2018,under 50k
26000,Toyota,Aygo,Gasoline,Manual,Used,8190.0,69.0,2018,under 50k
6200,smart,forFour,Gasoline,Manual,Used,8200.0,71.0,2018,under 50k
31330,Volkswagen,up!,Gasoline,Manual,Used,8330.0,60.0,2018,under 50k
26456,Opel,Corsa,Gasoline,Manual,Used,8380.0,69.0,2018,under 50k
54990,Opel,Karl,Gasoline,Manual,Used,8390.0,73.0,2018,under 100k
25000,Hyundai,i10,Gasoline,Manual,Used,8400.0,67.0,2018,under 50k
300,Mitsubishi,Space Star,Gasoline,Manual,Used,8400.0,71.0,2018,under 50k
51782,Volkswagen,up!,Gasoline,Manual,Used,8430.0,60.0,2018,under 100k
62493,Citroen,C3,Gasoline,Manual,Used,8450.0,68.0,2018,under 100k
58553,Citroen,C3,Gasoline,Manual,Used,8450.0,68.0,2018,under 100k
32917,Kia,Picanto,Gasoline,Manual,Used,8450.0,67.0,2018,under 50k
17788,Ford,Fiesta,Gasoline,Manual,Used,8470.0,71.0,2018,under 50k
52490,smart,forTwo,Gasoline,Manual,Used,8490.0,71.0,2018,under 100k
127550,Ford,Focus,Diesel,Manual,Used,8490.0,95.0,2018,under 150k
31650,Ford,Ka/Ka+,Gasoline,Manual,Used,8490.0,69.0,2018,under 50k
32000,Renault,Twingo,Gasoline,,Used,8500.0,90.0,2018,under 50k
35000,Hyundai,i10,Gasoline,Manual,Used,8650.0,67.0,2018,under 50k
31300,Citroen,C1,Gasoline,Manual,Used,8785.0,69.0,2018,under 50k
9981,Volkswagen,up!,Gasoline,Manual,Used,8790.0,60.0,2018,under 50k
2500,Renault,Trafic,Diesel,Manual,Used,26999.0,120.0,2020,under 50k
2001,Hyundai,Tucson,Gasoline,Automatic,Used,27990.0,177.0,2020,under 50k
5000,Skoda,Karoq,Gasoline,Automatic,Demonstration,28990.0,150.0,2020,under 50k
10,SsangYong,MUSSO,Diesel,Manual,Used,29288.0,181.0,2020,under 50k
5761,Hyundai,i30,Gasoline,Manual,Used,29900.0,275.0,2020,under 50k
7646,Audi,A3,Gasoline,Automatic,Used,29980.0,150.0,2020,under 50k
15,Fiat,Talento,Diesel,Manual,Pre-registered,31990.0,145.0,2020,under 50k
22956,Audi,A3,Gasoline,Automatic,Used,32880.0,190.0,2020,under 50k
15,Volkswagen,Golf,Diesel,Automatic,Pre-registered,32990.0,150.0,2020,under 50k
15340,Audi,A4,Gasoline,Automatic,Used,33480.0,150.0,2020,under 50k
23527,Audi,A4,Gasoline,Automatic,Used,33680.0,150.0,2020,under 50k
21579,Audi,A4,Gasoline,Automatic,Used,33750.0,150.0,2020,under 50k
26716,Audi,A4,Diesel,Automatic,Used,33980.0,163.0,2020,under 50k
20,Ford,Galaxy,Diesel,Automatic,Pre-registered,33990.0,150.0,2020,under 50k
25237,Audi,A4,Diesel,Automatic,Used,34580.0,163.0,2020,under 50k
19045,Audi,A4,Diesel,Automatic,Used,34950.0,163.0,2020,under 50k
6000,Toyota,RAV 4,Electric/Gasoline,Automatic,Demonstration,34980.0,218.0,2020,under 50k
3537,Audi,Q2,Gasoline,Automatic,Demonstration,36680.0,150.0,2020,under 50k
10287,Hyundai,Santa Fe,Diesel,Automatic,Used,36800.0,200.0,2020,under 50k
4697,Audi,Q3,Gasoline,Automatic,Employee's car,36980.0,150.0,2020,under 50k
15,Kia,Picanto,Gasoline,Automatic,Pre-registered,13990.0,67.0,2021,under 50k
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,14134.0,95.0,2021,under 50k
100,Renault,Twingo,Gasoline,Manual,Pre-registered,14160.0,65.0,2021,under 50k
10,Renault,Twingo,Gasoline,Manual,Pre-registered,14190.0,65.0,2021,under 50k
100,Fiat,500,Gasoline,Manual,Pre-registered,14199.0,71.0,2021,under 50k
100,Fiat,500,Gasoline,Manual,Pre-registered,14199.0,71.0,2021,under 50k
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,14250.0,60.0,2021,under 50k
10,Hyundai,i20,Gasoline,Manual,Employee's car,14290.0,84.0,2021,under 50k
10,Hyundai,i20,Gasoline,Manual,Employee's car,14290.0,84.0,2021,under 50k
500,Hyundai,i10,Gasoline,Automatic,Demonstration,14370.0,67.0,2021,under 50k
1,Hyundai,i10,Gasoline,Automatic,Pre-registered,14370.0,67.0,2021,under 50k
12,Hyundai,i20,Gasoline,Manual,Pre-registered,14390.0,84.0,2021,under 50k
15,Kia,Picanto,Gasoline,Automatic,Pre-registered,14390.0,67.0,2021,under 50k
10,Opel,Crossland,Gasoline,Manual,Pre-registered,14397.0,83.0,2021,under 50k
100,Renault,Clio,Gasoline,Manual,Pre-registered,14480.0,90.0,2021,under 50k
12,Fiat,500,Gasoline,Manual,Used,14480.0,71.0,2021,under 50k
366,Fiat,500,Electric/Gasoline,Manual,Demonstration,14485.0,69.0,2021,under 50k
10,Opel,Corsa,Gasoline,Manual,Pre-registered,14488.0,101.0,2021,under 50k
10,Opel,Corsa,Gasoline,Manual,Pre-registered,14488.0,101.0,2021,under 50k
10,Renault,Twingo,Gasoline,Manual,Pre-registered,14490.0,65.0,2021,under 50k
179000,BMW,118,Diesel,Automatic,Used,10500.0,143.0,2011,under 200k
110000,Volkswagen,Passat Variant,Diesel,Automatic,Used,10500.0,140.0,2011,under 150k
98000,BMW,X1,Gasoline,Automatic,Used,10699.0,150.0,2011,under 100k
141000,Volkswagen,Sharan,Diesel,Manual,Used,10749.0,140.0,2011,under 150k
96349,Lexus,CT 200h,Electric/Gasoline,Automatic,Used,10750.0,136.0,2011,under 100k
129000,Audi,A3,Diesel,Manual,Used,10770.0,140.0,2011,under 150k
174000,Audi,A5,Gasoline,Manual,Used,10840.0,211.0,2011,under 200k
250000,Volkswagen,T5 Transporter,Diesel,Manual,Used,10900.0,140.0,2011,over 200k
118600,BMW,120,Diesel,Manual,Used,10980.0,177.0,2011,under 150k
88650,BMW,318,Gasoline,Manual,Used,10980.0,143.0,2011,under 100k
124800,BMW,320,Diesel,Automatic,Used,10980.0,184.0,2011,under 150k
64800,Mercedes-Benz,B 200,Gasoline,Automatic,Used,10990.0,136.0,2011,under 100k
83373,Audi,A1,Gasoline,Manual,Used,10990.0,86.0,2011,under 100k
53000,BMW,116,Gasoline,Manual,Used,10990.0,122.0,2011,under 100k
95957,Volkswagen,Tiguan,Gasoline,Manual,Used,10999.0,160.0,2011,under 100k
164900,Volkswagen,Golf,Gasoline,Manual,Used,10999.0,211.0,2011,under 200k
93000,Ford,Mondeo,Gasoline,Automatic,Used,11000.0,239.0,2011,under 100k
93000,Ford,Mondeo,Gasoline,Automatic,Used,11000.0,239.0,2011,under 100k
159200,BMW,325,Diesel,Automatic,Used,11000.0,204.0,2011,under 200k
69800,Mercedes-Benz,C 200,Gasoline,Manual,Used,12890.0,184.0,2012,under 100k
130000,BMW,520,Diesel,Manual,Used,12900.0,184.0,2012,under 150k
191000,BMW,320,Diesel,Automatic,Used,12950.0,163.0,2012,under 200k
72841,Mercedes-Benz,C 200,Gasoline,Manual,Used,12970.0,184.0,2012,under 100k
184700,Audi,A4,Diesel,Automatic,Used,12980.0,245.0,2012,under 200k
207700,Volkswagen,T5 Transporter,Diesel,Manual,Used,12980.0,179.0,2012,over 200k
94000,Audi,Q3,Gasoline,Manual,Used,12980.0,170.0,2012,under 100k
99000,Audi,A4,Gasoline,Automatic,Used,12990.0,170.0,2012,under 100k
173000,BMW,X3,Diesel,Manual,Used,12990.0,184.0,2012,under 200k
105000,BMW,X1,Diesel,Automatic,Used,12990.0,143.0,2012,under 150k
123000,Toyota,RAV 4,Diesel,Automatic,Used,12990.0,150.0,2012,under 150k
28290,Volkswagen,Polo,Others,Automatic,Used,12990.0,90.0,2012,under 50k
140000,Volkswagen,Sharan,Gasoline,Automatic,Used,12990.0,150.0,2012,under 150k
123000,BMW,118,Diesel,Manual,Used,12999.0,143.0,2012,under 150k
89568,MINI,Cooper Countryman,Gasoline,Manual,Used,12999.0,184.0,2012,under 100k
92500,Hyundai,i40,Diesel,Automatic,Used,13000.0,136.0,2012,under 100k
131000,Audi,A4,Gasoline,Manual,Used,13000.0,211.0,2012,under 150k
100000,Mercedes-Benz,B 200,Diesel,Automatic,Used,13099.0,136.0,2012,under 100k
57000,Volkswagen,Eos,Gasoline,Automatic,Used,13100.0,200.0,2012,under 100k
98103,Volkswagen,Touran,Gasoline,Manual,Used,13200.0,140.0,2012,under 100k
122000,Peugeot,508,Diesel,Automatic,Used,12900.0,204.0,2013,under 150k
124500,Audi,A4,Diesel,Manual,Used,12950.0,177.0,2013,under 150k
136000,Mercedes-Benz,C 220,Diesel,Automatic,Used,12950.0,170.0,2013,under 150k
113870,BMW,320,Diesel,Manual,Used,12970.0,184.0,2013,under 150k
81400,Audi,A4,Diesel,Manual,Used,12980.0,143.0,2013,under 100k
219000,Audi,A4 allroad,Diesel,Manual,Used,12990.0,177.0,2013,over 200k
65050,Toyota,Auris,Electric/Gasoline,Automatic,Used,12990.0,136.0,2013,under 100k
207700,BMW,520,Diesel,Automatic,Used,12990.0,184.0,2013,over 200k
84500,Toyota,Verso,Gasoline,Manual,Used,12990.0,147.0,2013,under 100k
59879,Volkswagen,Tiguan,Gasoline,Manual,Used,12999.0,122.0,2013,under 100k
180000,Audi,A6,Gasoline,Manual,Used,12999.0,179.0,2013,under 200k
173300,Audi,A4 allroad,Diesel,Manual,Used,13000.0,150.0,2013,under 200k
129000,Volkswagen,Tiguan,Gasoline,Manual,Used,13000.0,160.0,2013,under 150k
101900,BMW,316,Gasoline,Manual,Used,13099.0,136.0,2013,under 150k
81800,BMW,116,Gasoline,Manual,Used,13100.0,136.0,2013,under 100k
192000,Audi,A6,Diesel,Automatic,Used,13199.0,177.0,2013,under 200k
59800,Toyota,Auris,Electric/Gasoline,Automatic,Used,13290.0,136.0,2013,under 100k
96020,Volkswagen,Golf Cabriolet,Diesel,Manual,Used,13300.0,140.0,2013,under 100k
97600,Mazda,MX-5,Gasoline,Manual,Used,13393.0,126.0,2013,under 100k
85978,Mazda,CX-5,Diesel,Manual,Used,13449.0,150.0,2013,under 100k
81500,Ford,Kuga,Diesel,Manual,Used,12950.0,140.0,2014,under 100k
50300,Nissan,Qashqai,Gasoline,Automatic,Used,12980.0,116.0,2014,under 100k
91691,Mercedes-Benz,A 180,Gasoline,Manual,Used,12990.0,122.0,2014,under 100k
146000,Kia,Sportage,Diesel,Automatic,Used,12990.0,184.0,2014,under 150k
104898,Audi,A3,Gasoline,Manual,Used,12990.0,110.0,2014,under 150k
108000,Mercedes-Benz,C 180,Gasoline,Manual,Used,12990.0,156.0,2014,under 150k
110000,BMW,318,Diesel,Manual,Used,12990.0,143.0,2014,under 150k
89789,Volkswagen,Golf,Diesel,Manual,Used,12999.0,110.0,2014,under 100k
78500,Kia,ProCeed / pro_cee'd,Gasoline,Manual,Used,12999.0,204.0,2014,under 100k
178440,Audi,A6,Diesel,Manual,Used,12999.0,177.0,2014,under 200k
78000,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,13200.0,150.0,2014,under 100k
78000,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,13200.0,150.0,2014,under 100k
78555,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,13333.0,150.0,2014,under 100k
43000,Opel,Zafira Tourer,Gasoline,Manual,Used,13350.0,140.0,2014,under 50k
90000,Audi,A3,Gasoline,Automatic,Used,13500.0,150.0,2014,under 100k
139300,Audi,A4,Diesel,Manual,Used,13500.0,150.0,2014,under 150k
89000,Ford,Kuga,Gasoline,Manual,Used,13550.0,150.0,2014,under 100k
104000,Ford,S-Max,Diesel,Automatic,Used,13599.0,200.0,2014,under 150k
99000,Mazda,6,Diesel,Automatic,Used,14000.0,175.0,2015,under 100k
51000,Mazda,5,Gasoline,Manual,Used,14000.0,150.0,2015,under 100k
101939,Alfa,Romeo Giulietta,Gasoline,Manual,Used,14200.0,170.0,2015,under 150k
23500,Volkswagen,Beetle,Gasoline,Manual,Used,14250.0,105.0,2015,under 50k
109000,Skoda,Octavia,Gasoline,Manual,Used,14250.0,179.0,2015,under 150k
41153,Toyota,Auris,Electric/Gasoline,Automatic,Used,14250.0,136.0,2015,under 50k
42000,Audi,A3,Gasoline,Manual,Used,14300.0,125.0,2015,under 50k
63210,Volkswagen,Caddy,Diesel,Manual,Used,14350.0,102.0,2015,under 100k
53690,SEAT,Leon,Gasoline,Manual,Used,14380.0,150.0,2015,under 100k
82300,SEAT,Leon,Gasoline,Manual,Used,14400.0,150.0,2015,under 100k
53000,BMW,116,Gasoline,Manual,Used,14450.0,109.0,2015,under 100k
148911,BMW,220,Diesel,Automatic,Used,14470.0,190.0,2015,under 150k
93233,Volkswagen,Passat Variant,Diesel,Manual,Used,14490.0,150.0,2015,under 100k
83409,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,14490.0,110.0,2015,under 100k
167000,Volkswagen,Passat Variant,Diesel,Manual,Used,14499.0,150.0,2015,under 200k
85900,BMW,118,Diesel,Manual,Used,14500.0,150.0,2015,under 100k
73500,Hyundai,i30,Gasoline,Manual,Used,14500.0,186.0,2015,under 100k
42200,BMW,116,Gasoline,Manual,Used,14500.0,109.0,2015,under 50k
78000,Volkswagen,Golf,Gasoline,Manual,Used,14590.0,150.0,2015,under 100k
137000,Mercedes-Benz,C 200,Diesel,Automatic,Used,14599.0,136.0,2015,under 150k
47500,Peugeot,208,Gasoline,Automatic,Used,12500.0,110.0,2016,under 50k
112600,Opel,Insignia,Diesel,Manual,Used,12500.0,170.0,2016,under 150k
60000,Ford,Focus,Gasoline,Manual,Used,12550.0,182.0,2016,under 100k
60600,Opel,Astra,Gasoline,Manual,Used,12580.0,125.0,2016,under 100k
59900,Opel,Astra,Gasoline,Manual,Used,12590.0,125.0,2016,under 100k
22500,Mazda,2,Gasoline,Manual,Used,12600.0,90.0,2016,under 50k
55950,Volkswagen,Golf,Gasoline,Manual,Used,12680.0,110.0,2016,under 100k
214100,SEAT,Alhambra,Diesel,Automatic,Used,12680.0,150.0,2016,over 200k
69000,BMW,116,Gasoline,Manual,Used,12700.0,109.0,2016,under 100k
118900,BMW,218,Gasoline,Manual,Used,12780.0,136.0,2016,under 150k
45000,Renault,Master,Diesel,Manual,Used,12800.0,163.0,2016,under 50k
45000,Renault,Master,Diesel,Manual,Used,12800.0,163.0,2016,under 50k
105390,Ford,Mondeo,Diesel,Manual,Used,12840.0,150.0,2016,under 150k
38700,Ford,Fiesta,Gasoline,Manual,Used,12880.0,125.0,2016,under 50k
38000,Volkswagen,Golf,Gasoline,Manual,Used,12900.0,110.0,2016,under 50k
71000,Opel,Mokka,Gasoline,Manual,Used,12900.0,140.0,2016,under 100k
212602,Skoda,Superb,Diesel,Automatic,Used,12950.0,190.0,2016,over 200k
76600,Opel,Mokka,Diesel,Manual,Used,12950.0,136.0,2016,under 100k
104000,BMW,214,Diesel,Manual,Used,12950.0,95.0,2016,under 150k
31331,Volkswagen,up!,Gasoline,Manual,Used,10590.0,90.0,2017,under 50k
32623,Renault,Megane,Gasoline,Manual,Used,10600.0,101.0,2017,under 50k
157000,Volkswagen,Golf,Diesel,Manual,Used,10649.0,150.0,2017,under 200k
130000,Ford,Grand C-Max,Diesel,Automatic,Used,10690.0,120.0,2017,under 150k
69000,Dacia,Logan,Diesel,Manual,Used,10700.0,90.0,2017,under 100k
49000,Dacia,Duster,Gasoline,Manual,Used,10700.0,125.0,2017,under 50k
25700,Opel,Adam,Gasoline,Manual,Used,10750.0,90.0,2017,under 50k
67800,Skoda,Fabia,Diesel,Manual,Used,10760.0,90.0,2017,under 100k
36192,Peugeot,2008,Gasoline,Manual,Used,10770.0,110.0,2017,under 50k
142800,Opel,Insignia,Diesel,Automatic,Used,10780.0,136.0,2017,under 150k
45000,Opel,Corsa,Diesel,Manual,Used,10789.0,75.0,2017,under 50k
91490,Ford,Fiesta,Diesel,Manual,Used,10790.0,86.0,2017,under 100k
4250,Peugeot,208,Gasoline,Manual,Used,10800.0,82.0,2017,under 50k
69000,Dacia,Duster,Gasoline,Manual,Used,10828.0,125.0,2017,under 100k
159299,Kia,Carens,Diesel,Automatic,Used,10870.0,141.0,2017,under 200k
114450,Opel,Astra,Diesel,Manual,Used,10890.0,136.0,2017,under 150k
61719,Volkswagen,up!,Gasoline,Manual,Used,10890.0,90.0,2017,under 100k
107187,Volkswagen,Polo,Diesel,Manual,Used,10890.0,105.0,2017,under 150k
149000,Volkswagen,Golf,Diesel,Manual,Used,10890.0,116.0,2017,under 150k
78706,Fiat,Tipo,Gasoline,Manual,Used,10900.0,120.0,2017,under 100k
148000,Skoda,Octavia,Diesel,Manual,Used,10900.0,116.0,2018,under 150k
47920,Opel,Adam,Gasoline,Manual,Used,10950.0,101.0,2018,under 50k
46599,Volkswagen,up!,CNG,Manual,Used,10950.0,68.0,2018,under 50k
41500,Renault,Twingo,Gasoline,Manual,Used,10980.0,109.0,2018,under 50k
110000,Volkswagen,Golf,Diesel,Manual,Used,10980.0,116.0,2018,under 150k
17800,Opel,Adam,Gasoline,Manual,Used,10980.0,87.0,2018,under 50k
15700,Opel,Astra,Gasoline,Manual,Used,10980.0,101.0,2018,under 50k
117200,Opel,Mokka X,Diesel,Manual,Used,10980.0,110.0,2018,under 150k
103250,MINI,One D,Diesel,Manual,Used,10980.0,95.0,2018,under 150k
119000,Peugeot,2008,Diesel,Manual,Used,10990.0,120.0,2018,under 150k
39765,smart,forTwo,Gasoline,Automatic,Used,10990.0,71.0,2018,under 50k
1500,Fiat,500,Gasoline,Manual,Demonstration,10990.0,69.0,2018,under 50k
64000,Citroen,C3 Aircross,Gasoline,Manual,Used,10999.0,82.0,2018,under 100k
21500,smart,forTwo,Electric,Automatic,Used,10999.0,82.0,2018,under 50k
21500,smart,forTwo,Electric,Automatic,Used,10999.0,82.0,2018,under 50k
21500,smart,forTwo,Electric,Automatic,Used,10999.0,82.0,2018,under 50k
13990,Opel,Corsa,Gasoline,Manual,Used,10999.0,101.0,2018,under 50k
66035,Opel,Adam,Gasoline,Manual,Used,11050.0,101.0,2018,under 100k
6888,Opel,Corsa,Gasoline,Automatic,Used,11111.0,90.0,2018,under 50k
22000,Fiat,500,Gasoline,Manual,Used,11111.0,86.0,2018,under 50k
142999,Renault,Megane,Diesel,Manual,Used,10890.0,116.0,2019,under 150k
48545,smart,forTwo,Gasoline,Automatic,Used,10899.0,71.0,2019,under 50k
48545,smart,forTwo,Gasoline,Automatic,Used,10899.0,71.0,2019,under 50k
10122,Skoda,Fabia,Gasoline,Manual,Used,10900.0,60.0,2019,under 50k
1513,smart,forFour,Gasoline,Manual,Used,10970.0,71.0,2019,under 50k
13500,Hyundai,i10,Gasoline,Automatic,Used,10980.0,67.0,2019,under 50k
18456,Opel,Corsa,Gasoline,Manual,Used,10990.0,90.0,2019,under 50k
14999,smart,forFour,Gasoline,Manual,Used,10999.0,90.0,2019,under 50k
16000,Ford,Fiesta,Gasoline,Manual,Used,11000.0,71.0,2019,under 50k
36000,Renault,Kangoo,Diesel,Manual,Used,11043.0,110.0,2019,under 50k
75990,Opel,Astra,Gasoline,Manual,Used,11111.0,105.0,2019,under 100k
12620,Opel,Karl,Gasoline,Manual,Used,11200.0,73.0,2019,under 50k
22501,Volkswagen,Polo,Gasoline,Manual,Used,11200.0,65.0,2019,under 50k
500,Fiat,500,Gasoline,Manual,Demonstration,11400.0,69.0,2019,under 50k
2970,Hyundai,i10,Gasoline,Automatic,Used,11450.0,87.0,2019,under 50k
21562,Fiat,Panda,Gasoline,Manual,Used,11480.0,69.0,2019,under 50k
15000,SEAT,Ibiza,Gasoline,Manual,Used,11480.0,80.0,2019,under 50k
30,Hyundai,i10,Gasoline,Manual,Used,11480.0,67.0,2019,under 50k
29200,Opel,Corsa,Gasoline,Manual,Used,11490.0,90.0,2019,under 50k
13756,smart,forFour,Gasoline,Automatic,Used,11490.0,71.0,2019,under 50k
5500,Ford,Mondeo,Electric/Gasoline,Automatic,Used,23990.0,188.0,2020,under 50k
10,Skoda,Octavia,Gasoline,Manual,Demonstration,24150.0,150.0,2020,under 50k
12941,Volkswagen,T-Cross,Diesel,Automatic,Used,24240.0,95.0,2020,under 50k
13650,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,24280.0,150.0,2020,under 50k
38600,Ford,Kuga,Diesel,Automatic,Employee's car,24280.0,179.0,2020,under 50k
35600,Ford,Kuga,Diesel,Automatic,Employee's car,24280.0,179.0,2020,under 50k
25773,Volkswagen,Golf,Diesel,Automatic,Used,24390.0,150.0,2020,under 50k
20832,Skoda,Superb,Gasoline,Manual,Used,24460.0,150.0,2020,under 50k
18543,Skoda,Superb,Gasoline,Manual,Used,24470.0,150.0,2020,under 50k
4450,Volkswagen,Golf,Gasoline,Automatic,Used,24480.0,150.0,2020,under 50k
32000,Ford,Kuga,Diesel,Automatic,Employee's car,24480.0,179.0,2020,under 50k
